distance_km,is_cross_border,type_encoded,capacity,load_factor,passengers_estimated,service_ratio,is_underserved,service_type_encoded,distance_category_encoded,operator_encoded,origin_country_encoded,destination_country_encoded,is_domestic,distance_per_capacity,passengers_per_km
127.13,0,0,500,0.640254585982366,320,0.64,0,0,0,20,3,3,1,0.25426,2.5171084716432
48.77,0,0,500,0.7066885048433532,353,0.706,0,0,0,20,3,3,1,0.09754,7.238056182079147
91.19,0,0,500,0.6796778361140431,339,0.678,0,0,0,20,3,3,1,0.18238,3.717512885184779
94.05,0,0,500,0.502980568266786,251,0.502,0,0,0,20,3,3,1,0.1881,2.6687931951089845
19.1,0,0,500,0.6827950388264881,341,0.682,0,0,0,62,7,7,1,0.038200000000000005,17.853403141361255
20.29,0,0,500,0.6597368097359387,329,0.658,0,0,0,62,7,7,1,0.04058,16.21488417939872
20.26,0,0,500,0.6490645621777051,324,0.648,0,0,0,62,7,7,1,0.04052,15.992102665350442
19.62,0,0,500,0.6305740773455557,315,0.63,0,0,0,62,7,7,1,0.039240000000000004,16.05504587155963
11.06,0,0,500,0.7062056359993008,353,0.706,0,0,0,6,3,3,1,0.02212,31.916817359855333
27.15,0,0,500,0.697376323106143,348,0.696,0,0,0,57,3,3,1,0.054299999999999994,12.81767955801105
61.68,0,0,500,0.6113561166088196,305,0.61,0,0,0,62,7,7,1,0.12336,4.944876783398184
23.99,0,0,500,0.6703526143562267,335,0.67,0,0,0,62,7,7,1,0.047979999999999995,13.964151729887455
48.11,0,0,500,0.6014171632729357,300,0.6,0,0,0,62,7,7,1,0.09622,6.235709831635835
72.41,0,0,500,0.5810190917605536,290,0.58,0,0,0,45,7,7,1,0.14482,4.004971688993233
60.53,0,0,500,0.6186641387705017,309,0.618,0,0,0,45,7,7,1,0.12106,5.104906657855609
75.81,0,0,500,0.693119673619138,346,0.692,0,0,0,62,7,7,1,0.15162,4.564041683155256
12.77,0,0,500,0.6976562522688043,348,0.696,0,0,0,45,7,7,1,0.02554,27.25137039937353
151.17,0,1,400,0.6256542710048646,250,0.625,0,1,2,64,7,7,1,0.37792499999999996,1.6537672818680957
97.94,0,0,500,0.6862547893423999,343,0.686,1,0,0,62,7,7,1,0.19588,3.502144169899939
102.51,0,0,500,0.675808914355748,337,0.674,0,0,0,62,7,7,1,0.20502,3.287484147888011
50.72,0,0,500,0.6179259202388524,308,0.616,0,0,0,57,3,3,1,0.10144,6.072555205047319
190.85,0,0,500,0.6715961272336971,335,0.67,0,0,2,57,3,3,1,0.3817,1.7553052135184701
75.8,0,0,500,0.6900204762613842,345,0.69,0,0,0,57,3,3,1,0.15159999999999998,4.5514511873350925
105.73,0,0,500,0.6877145664906787,343,0.686,0,0,0,57,3,3,1,0.21146,3.244112361675967
280.97,0,0,500,0.7094456685737321,354,0.708,0,0,2,57,3,3,1,0.5619400000000001,1.2599209880058369
68.49,0,0,500,0.6854151923600532,342,0.684,0,0,0,57,3,3,1,0.13698,4.993429697766097
183.89,0,0,500,0.6675724103770792,333,0.666,0,0,2,57,3,3,1,0.36778,1.8108651911468814
65.25,0,0,500,0.7035075119158214,351,0.702,0,0,0,57,3,3,1,0.1305,5.379310344827586
136.2,0,0,500,0.648673937037547,324,0.648,0,0,0,57,3,3,1,0.2724,2.378854625550661
224.45,0,0,500,0.6059062674386141,302,0.604,0,0,2,57,3,3,1,0.44889999999999997,1.3455112497215416
118.05,0,1,400,0.5918466518028118,236,0.59,1,1,0,64,7,7,1,0.29512499999999997,1.999152901313003
111.02,0,1,400,0.5627548677596775,225,0.5625,0,1,0,64,7,7,1,0.27754999999999996,2.0266618627274364
388.6,0,0,500,0.6162410862512809,308,0.616,0,0,2,62,7,7,1,0.7772,0.7925887802367473
328.85,0,0,500,0.6427740664642241,321,0.642,0,0,2,62,7,7,1,0.6577000000000001,0.9761289341645126
407.22,0,0,500,0.610379003950002,305,0.61,0,0,1,62,7,7,1,0.81444,0.7489808948479937
172.56,0,0,500,0.634601923518048,317,0.634,0,0,2,62,7,7,1,0.34512,1.8370421882243857
11.51,0,0,500,0.5553192666523108,277,0.554,0,0,0,57,3,3,1,0.02302,24.06602953953084
50.56,0,0,500,0.660664685368647,330,0.66,0,0,0,57,3,3,1,0.10112,6.526898734177215
190.05,0,0,500,0.6500602737681113,325,0.65,0,0,2,57,3,3,1,0.38010000000000005,1.7100762957116546
73.07,0,0,500,0.6091455684465905,304,0.608,0,0,0,57,3,3,1,0.14614,4.160394142602984
20.66,0,0,500,0.6829622834216202,341,0.682,0,0,0,57,3,3,1,0.04132,16.505324298160698
407.18,0,0,500,0.6968785068813279,348,0.696,0,0,1,57,3,3,1,0.81436,0.8546588732256004
15.74,0,0,500,0.5696220067815513,284,0.568,0,0,0,57,3,3,1,0.03148,18.04320203303685
93.63,0,0,500,0.6118637610716893,305,0.61,0,0,0,57,3,3,1,0.18725999999999998,3.2575029370928124
280.16,0,0,500,0.6115428825106352,305,0.61,0,0,2,57,3,3,1,0.56032,1.088663620788121
66.14,0,0,500,0.6030048449445568,301,0.602,0,0,0,57,3,3,1,0.13228,4.550952524947082
17.83,0,0,500,0.6914737420965874,345,0.69,0,0,0,62,7,7,1,0.03566,19.34941110487942
66.12,0,0,500,0.6403086930613598,320,0.64,0,0,0,62,7,7,1,0.13224,4.839685420447671
189.76,0,0,500,0.6367742579344695,318,0.636,0,0,2,18,5,5,1,0.37951999999999997,1.6758010118043847
358.83,0,0,500,0.5498068817796623,274,0.548,0,0,2,18,5,5,1,0.71766,0.763592787671042
75.23,0,0,500,0.6817709015104614,340,0.68,0,0,0,62,7,7,1,0.15046,4.519473614249634
62.94,0,0,500,0.5880370802573264,294,0.588,0,0,0,62,7,7,1,0.12588,4.671115347950429
110.47,0,0,500,0.6529966315133164,326,0.652,0,0,0,62,7,7,1,0.22094,2.9510274282610665
35.55,0,0,500,0.6638688468979096,331,0.662,1,0,0,62,7,7,1,0.0711,9.310829817158933
143.62,0,0,500,0.7180329297919326,359,0.718,0,0,0,62,7,7,1,0.28724,2.4996518590725523
646.55,0,0,500,0.6845589800440444,342,0.684,0,0,1,62,7,7,1,1.2931,0.5289614105637616
461.34,0,1,400,0.4490243922089587,179,0.4475,0,1,1,64,7,7,1,1.1533499999999999,0.3880001734078988
22.91,0,0,500,0.6591924772376848,329,0.658,0,0,0,63,3,3,1,0.04582,14.36054124836316
30.87,0,0,500,0.7400255590755427,370,0.74,0,0,0,20,3,3,1,0.06174,11.98574667962423
10.09,0,0,500,0.7119473176469719,355,0.71,0,0,0,62,7,7,1,0.02018,35.18334985133796
32.93,0,0,500,0.6604829707637313,330,0.66,0,0,0,62,7,7,1,0.06586,10.021257212268448
65.39,0,0,500,0.6254181907183977,312,0.624,0,0,0,62,7,7,1,0.13078,4.7713717693836974
47.23,0,0,500,0.6903561298318656,345,0.69,0,0,0,62,7,7,1,0.09445999999999999,7.304679229303409
13.32,0,0,500,0.6013226900147766,300,0.6,0,0,0,62,7,7,1,0.02664,22.52252252252252
25.55,0,0,500,0.673817888467811,336,0.672,0,0,0,94,3,3,1,0.0511,13.150684931506849
19.22,0,0,500,0.6752735079583314,337,0.674,1,0,0,57,3,3,1,0.038439999999999995,17.53381893860562
33.94,0,0,500,0.703010495374944,351,0.702,0,0,0,57,3,3,1,0.06788,10.341779611078374
18.77,0,0,500,0.7879830019455539,393,0.786,0,0,0,62,7,7,1,0.03754,20.937666489078318
18.73,0,0,500,0.6696207983589384,334,0.668,0,0,0,63,3,3,1,0.03746,17.83235451147891
13.89,0,0,500,0.6245518187146251,312,0.624,1,0,0,57,3,3,1,0.027780000000000003,22.4622030237581
11.35,0,0,500,0.6487212843904003,324,0.648,0,0,0,21,3,3,1,0.022699999999999998,28.54625550660793
39.14,0,0,500,0.5615462047555441,280,0.56,0,0,0,15,3,3,1,0.07828,7.153806847215125
22.78,0,0,500,0.6152643434455471,307,0.614,0,0,0,15,3,3,1,0.04556,13.476733977172959
18.53,0,0,500,0.6295358780943449,314,0.628,0,0,0,15,3,3,1,0.03706,16.945493793847813
117.7,0,1,400,0.5737955801032704,229,0.5725,0,1,0,96,0,0,1,0.29425,1.945624468988955
47.7,0,0,500,0.6576177436016861,328,0.656,0,0,0,68,3,3,1,0.09540000000000001,6.876310272536688
56.4,0,0,500,0.60887900338089,304,0.608,0,0,0,77,3,3,1,0.1128,5.390070921985815
19.29,0,0,500,0.7060515333662236,353,0.706,0,0,0,0,3,3,1,0.038579999999999996,18.299637117677555
20.4,0,0,500,0.6500103532459098,325,0.65,0,0,0,77,3,3,1,0.040799999999999996,15.931372549019608
224.16,0,1,400,0.5995349839430693,239,0.5975,0,1,2,18,5,5,1,0.5604,1.0662027123483226
94.26,0,0,500,0.6336052641743541,316,0.632,0,0,0,18,5,5,1,0.18852000000000002,3.3524294504561847
373.58,0,0,500,0.657759534192949,328,0.656,0,0,2,18,5,5,1,0.7471599999999999,0.8779913271588415
49.71,0,0,500,0.6912549132333817,345,0.69,0,0,0,62,7,7,1,0.09942000000000001,6.940253470126735
25.97,0,0,500,0.606643489214455,303,0.606,0,0,0,62,7,7,1,0.05194,11.667308432807086
71.15,0,0,500,0.6170941755462371,308,0.616,0,0,0,57,3,3,1,0.1423,4.328882642304989
50.31,0,0,500,0.6348136985611668,317,0.634,0,0,0,57,3,3,1,0.10062,6.300934207910951
58.31,0,0,500,0.5827064538263392,291,0.582,0,0,0,62,7,7,1,0.11662,4.990567655633682
285.98,0,1,400,0.5590371070139251,223,0.5575,0,1,2,64,7,7,1,0.7149500000000001,0.7797748094272327
285.98,0,0,500,0.626188956322767,313,0.626,0,0,2,62,7,7,1,0.57196,1.0944821316175957
32.33,0,0,500,0.6937194590356364,346,0.692,0,0,0,62,7,7,1,0.06466,10.702134240643366
81.95,0,0,500,0.6631280664500963,331,0.662,1,0,0,62,7,7,1,0.16390000000000002,4.039048200122026
47.57,0,0,500,0.6596794955683772,329,0.658,0,0,0,67,7,7,1,0.09514,6.9161236073155345
40.84,0,0,500,0.6925448981083986,346,0.692,0,0,0,67,7,7,1,0.08168,8.472086190009794
27.64,0,0,500,0.6431314105800302,321,0.642,0,0,0,67,7,7,1,0.05528,11.613603473227206
57.16,0,0,500,0.6695232424964445,334,0.668,0,0,0,67,7,7,1,0.11431999999999999,5.843247025892233
129.49,0,1,400,0.5948389123533752,237,0.5925,0,1,0,96,0,0,1,0.32372500000000004,1.8302571627152675
143.17,0,1,400,0.6132681174699814,245,0.6125,1,1,0,96,0,0,1,0.357925,1.7112523573374312
135.99,0,1,400,0.5708620671194209,228,0.57,0,1,0,96,0,0,1,0.339975,1.6765938671961174
173.04,0,1,400,0.4780591420861785,191,0.4775,0,1,2,96,0,0,1,0.4326,1.103791030975497
143.19,0,1,400,0.5932860418906848,237,0.5925,0,1,0,96,0,0,1,0.357975,1.6551435156086318
129.47,0,1,400,0.671137406804997,268,0.67,0,1,0,96,0,0,1,0.323675,2.069977600988646
143.07,0,1,400,0.6463107701120796,258,0.645,1,1,0,96,0,0,1,0.35767499999999997,1.8033130635353325
135.99,0,1,400,0.6482698742295585,259,0.6475,0,1,0,96,0,0,1,0.339975,1.9045518052797998
173.02,0,1,400,0.6618065360903109,264,0.66,0,1,2,96,0,0,1,0.43255000000000005,1.5258351635649057
143.16,0,1,400,0.6044328795480719,241,0.6025,0,1,0,96,0,0,1,0.3579,1.6834311260128527
196.38,0,1,400,0.6098657853702798,243,0.6075,1,1,2,96,0,0,1,0.49095,1.237396883593034
143.17,0,1,400,0.5691174052282825,227,0.5675,0,1,0,96,0,0,1,0.357925,1.585527694349375
304.25,0,1,400,0.5841963571986475,233,0.5825,1,1,2,96,0,0,1,0.760625,0.7658175842235004
276.94,0,1,400,0.630788557488557,252,0.63,0,1,2,96,0,0,1,0.69235,0.909944392287138
111.05,0,1,400,0.6601942218584408,264,0.66,0,1,0,96,0,0,1,0.277625,2.3773075191355244
669.43,0,1,400,0.69302768621595,277,0.6925,0,1,1,96,5,5,1,1.6735749999999998,0.41378486174805434
196.38,0,0,500,0.6274905367574295,313,0.626,0,0,2,96,0,0,1,0.39276,1.5938486607597515
228.76,0,0,500,0.6500263979428299,325,0.65,0,0,2,18,5,5,1,0.45752,1.4207029200909251
657.57,0,0,500,0.7800603374464558,390,0.78,0,0,1,18,5,5,1,1.3151400000000002,0.5930927505816871
91.69,0,0,500,0.577807259193323,288,0.576,0,0,0,62,7,7,1,0.18338,3.1410186497982333
30.85,0,0,500,0.5351909523431381,267,0.534,0,0,0,62,7,7,1,0.061700000000000005,8.654781199351701
70.84,0,0,500,0.6224731575254209,311,0.622,0,0,0,45,7,7,1,0.14168,4.390175042348956
36.34,0,0,500,0.5889643787042921,294,0.588,1,0,0,62,7,7,1,0.07268000000000001,8.090258668134286
29.89,0,0,500,0.6245929901176345,312,0.624,0,0,0,62,7,7,1,0.05978,10.438273670123786
44.88,0,0,500,0.6426109840591264,321,0.642,0,0,0,63,3,3,1,0.08976,7.152406417112299
36.34,0,0,500,0.6273375795488494,313,0.626,0,0,0,63,3,3,1,0.07268000000000001,8.613098514034121
75.63,0,0,500,0.7226233767235373,361,0.722,0,0,0,63,3,3,1,0.15125999999999998,4.773238133015999
75.62,0,0,500,0.666337238230116,333,0.666,0,0,0,62,7,7,1,0.15124,4.403596932028564
91.92,0,0,500,0.6650237179805414,332,0.664,0,0,0,62,7,7,1,0.18384,3.6118363794604003
91.65,0,0,500,0.6811103572021702,340,0.68,0,0,0,62,7,7,1,0.18330000000000002,3.709765411893071
30.98,0,0,500,0.5930583441109616,296,0.592,0,0,0,62,7,7,1,0.06196,9.554551323434474
465.4,0,0,500,0.7019555893710134,350,0.7,0,0,1,62,7,7,1,0.9308,0.752041254834551
74.03,0,0,500,0.646211785673227,323,0.646,1,0,0,62,7,7,1,0.14806,4.363096042145076
103.88,0,0,500,0.6835240308620607,341,0.682,0,0,0,62,7,7,1,0.20776,3.2826338082402775
601.88,0,0,500,0.6964071383479922,348,0.696,0,0,1,62,7,7,1,1.20376,0.5781883431913338
478.6,0,0,500,0.5723120616991968,286,0.572,0,0,1,63,3,3,1,0.9572,0.5975762641036356
478.62,0,1,400,0.6408944829012514,256,0.64,0,1,1,64,7,7,1,1.19655,0.5348710877105011
101.39,0,0,500,0.6688204763048758,334,0.668,0,0,0,62,7,7,1,0.20278,3.29421047440576
649.84,0,0,500,0.7048974222821245,352,0.704,1,0,1,62,7,7,1,1.2996800000000002,0.5416717961344331
25.39,0,0,500,0.6065168459362653,303,0.606,1,0,0,62,7,7,1,0.05078,11.933832217408428
42.03,0,0,500,0.7062717392207385,353,0.706,0,0,0,63,3,3,1,0.08406,8.398762788484415
30.93,0,0,500,0.5905294053566337,295,0.59,0,0,0,63,3,3,1,0.06186,9.537665696734562
143.69,0,0,500,0.7321336476627982,366,0.732,0,0,0,62,7,7,1,0.28737999999999997,2.547150114830538
70.81,0,0,500,0.6049689632676066,302,0.604,0,0,0,63,3,3,1,0.14162,4.264934331309137
71.0,0,0,500,0.6819195962804192,340,0.68,0,0,0,62,7,7,1,0.142,4.788732394366197
61.92,0,0,500,0.6335690762125508,316,0.632,0,0,0,62,7,7,1,0.12384,5.103359173126615
70.84,0,0,500,0.6801593715541172,340,0.68,0,0,0,62,7,7,1,0.14168,4.799548277809147
73.76,0,0,500,0.6227942998942904,311,0.622,0,0,0,62,7,7,1,0.14752,4.216377440347071
25.46,0,0,500,0.6418603546963854,320,0.64,0,0,0,62,7,7,1,0.05092,12.568735271013354
13.42,0,0,500,0.6520459587697861,326,0.652,0,0,0,7,3,3,1,0.02684,24.29210134128167
12.27,0,0,500,0.5998906272109263,299,0.598,0,0,0,7,3,3,1,0.02454,24.36837815810921
14.54,0,0,500,0.6870412172710063,343,0.686,0,0,0,7,3,3,1,0.029079999999999998,23.590096286107293
60.03,0,0,500,0.6243393216764208,312,0.624,0,0,0,43,5,5,1,0.12006,5.197401299350325
11.07,0,0,500,0.6385700042329991,319,0.638,0,0,0,80,3,3,1,0.02214,28.81662149954833
18.53,0,0,500,0.6002825312695744,300,0.6,0,0,0,80,3,3,1,0.03706,16.189962223421478
12.32,0,0,500,0.5218833170602345,260,0.52,0,0,0,39,3,3,1,0.024640000000000002,21.103896103896105
18.59,0,0,500,0.6404486118699916,320,0.64,0,0,0,39,3,3,1,0.03718,17.21355567509414
28.97,0,0,500,0.7706307710806458,385,0.77,0,0,0,39,3,3,1,0.05794,13.289609941318606
11.16,0,0,500,0.6892302143949012,344,0.688,0,0,0,39,3,3,1,0.02232,30.82437275985663
60.37,0,0,500,0.6490369810132803,324,0.648,0,0,0,62,7,7,1,0.12074,5.366904091436144
58.06,0,0,500,0.6368554585395867,318,0.636,0,0,0,62,7,7,1,0.11612,5.477092662762659
30.14,0,0,500,0.6511232946406024,325,0.65,0,0,0,62,7,7,1,0.06028,10.783012607830125
25.62,0,0,500,0.6773559557587605,338,0.676,0,0,0,62,7,7,1,0.05124,13.192818110850897
20.35,0,0,500,0.5909593592345578,295,0.59,0,0,0,6,3,3,1,0.0407,14.496314496314495
57.85,0,0,500,0.7057160847334436,352,0.704,1,0,0,62,7,7,1,0.1157,6.084701815038893
23.07,0,0,500,0.6857690657720622,342,0.684,0,0,0,62,7,7,1,0.04614,14.82444733420026
21.33,0,0,500,0.6859092862853967,342,0.684,0,0,0,62,7,7,1,0.04266,16.033755274261605
17.34,0,0,500,0.6719237869404864,335,0.67,0,0,0,62,7,7,1,0.03468,19.319492502883506
31.67,0,0,500,0.6509808328846995,325,0.65,0,0,0,62,7,7,1,0.06334000000000001,10.262077676034101
10.05,0,0,500,0.683643061798341,341,0.682,0,0,0,62,7,7,1,0.0201,33.930348258706466
18.89,0,0,500,0.6795907066870689,339,0.678,0,0,0,62,7,7,1,0.03778,17.946003176283746
25.65,0,0,500,0.6322979644529488,316,0.632,0,0,0,62,7,7,1,0.0513,12.319688109161794
17.09,0,0,500,0.621319911355155,310,0.62,0,0,0,62,7,7,1,0.03418,18.139262726740785
27.2,0,0,500,0.6550928147630993,327,0.654,0,0,0,62,7,7,1,0.0544,12.022058823529411
27.84,0,0,500,0.7274510075747593,363,0.726,0,0,0,62,7,7,1,0.05568,13.038793103448276
131.4,0,1,400,0.538044646217305,215,0.5375,0,1,0,18,5,5,1,0.3285,1.6362252663622525
706.98,0,0,500,0.676623736712378,338,0.676,0,0,1,96,5,5,1,1.41396,0.47808990353333897
777.04,0,1,400,0.7082380420618258,283,0.7075,0,1,1,55,5,5,1,1.9425999999999999,0.3642026150519922
313.09,0,0,500,0.6525443850928009,326,0.652,0,0,2,18,5,5,1,0.62618,1.0412341499249418
518.02,0,0,500,0.7586670832185204,379,0.758,0,0,1,18,5,5,1,1.03604,0.7316319833211073
251.22,0,0,500,0.662197659895425,331,0.662,0,0,2,18,5,5,1,0.50244,1.3175702571451318
390.61,0,0,500,0.6388398872682598,319,0.638,0,0,2,18,5,5,1,0.78122,0.8166713601802309
353.86,0,1,400,0.674493171930104,269,0.6725,0,1,2,18,5,5,1,0.88465,0.7601876448312892
296.16,0,0,500,0.5699548010761742,284,0.568,1,0,2,18,5,5,1,0.5923200000000001,0.9589411129119394
262.36,0,0,500,0.6085751487609877,304,0.608,0,0,2,18,5,5,1,0.5247200000000001,1.1587132184784266
612.49,0,1,400,0.6948372619925476,277,0.6925,1,1,1,18,5,5,1,1.531225,0.45225228166990483
614.5,0,0,500,0.6678405594422916,333,0.666,0,0,1,18,5,5,1,1.229,0.5419039869812856
294.24,0,0,500,0.6412072797783964,320,0.64,0,0,2,18,5,5,1,0.58848,1.0875475802066341
463.69,0,1,400,0.6830735082864009,273,0.6825,0,1,1,96,0,0,1,1.159225,0.588755418490802
581.28,0,0,500,0.7510443244147981,375,0.75,0,0,1,18,5,5,1,1.16256,0.6451279933938894
605.54,0,1,400,0.7115350452859341,284,0.71,0,1,1,96,0,0,1,1.51385,0.4690028734683093
494.33,0,0,500,0.586991761741371,293,0.586,0,0,1,8,5,5,1,0.98866,0.592721461371958
155.54,0,1,400,0.569181929598026,227,0.5675,0,1,2,18,5,5,1,0.38885,1.4594316574514594
729.55,0,0,500,0.7312401809838032,365,0.73,0,0,1,96,5,5,1,1.4590999999999998,0.5003084092934
222.19,0,0,500,0.6341142451621883,317,0.634,0,0,2,18,5,5,1,0.44438,1.426706872496512
532.83,0,1,400,0.7640821897501884,305,0.7625,0,1,1,18,5,5,1,1.3320750000000001,0.5724152168609125
183.89,0,0,500,0.6778845530362563,338,0.676,1,0,2,18,5,5,1,0.36778,1.8380553591821198
748.05,0,0,500,0.6944271021531484,347,0.694,1,0,1,96,5,5,1,1.4961,0.4638727357796939
749.53,0,0,500,0.7623252389216002,381,0.762,0,0,1,96,5,5,1,1.4990599999999998,0.5083185462890077
404.22,0,1,400,0.6249110874248393,249,0.6225,0,1,1,18,5,5,1,1.01055,0.6160011874721686
137.31,0,1,400,0.6570074519260634,262,0.655,0,1,0,18,5,5,1,0.343275,1.908091180540383
693.6,0,0,500,0.8290270343284187,414,0.828,0,0,1,55,5,5,1,1.3872,0.5968858131487889
697.5,0,0,500,0.6992452904086066,349,0.698,0,0,1,96,5,5,1,1.395,0.5003584229390681
132.7,0,0,500,0.6094571244394831,304,0.608,0,0,0,18,5,5,1,0.26539999999999997,2.2908816880180862
356.71,0,1,400,0.5371211070542692,214,0.535,0,1,2,18,5,5,1,0.891775,0.5999271116593311
612.67,0,0,500,0.7382990070446509,369,0.738,0,0,1,18,5,5,1,1.2253399999999999,0.6022818156593273
604.81,0,1,400,0.7233179187223167,289,0.7225,0,1,1,18,5,5,1,1.512025,0.4778360146161605
534.11,0,0,500,0.7993667258294551,399,0.798,0,0,1,18,5,5,1,1.06822,0.747037127183539
406.17,0,0,500,0.6462024488178739,323,0.646,0,0,1,18,5,5,1,0.8123400000000001,0.7952335229091267
121.17,0,0,500,0.6340076238372578,317,0.634,0,0,0,18,5,5,1,0.24234,2.616159115292564
695.77,0,0,500,0.757587899612437,378,0.756,0,0,1,18,5,5,1,1.39154,0.5432829814450177
767.29,0,1,400,0.6582428549184988,263,0.6575,0,1,1,55,5,5,1,1.9182249999999998,0.34276479557924644
508.36,0,0,500,0.8544769360847386,427,0.854,0,0,1,18,5,5,1,1.01672,0.8399559367377449
241.12,0,0,500,0.5696169486440971,284,0.568,0,0,2,18,5,5,1,0.48224,1.1778367617783676
382.56,0,0,500,0.6592370289447862,329,0.658,0,0,2,18,5,5,1,0.76512,0.859995817649519
347.5,0,1,400,0.7011803109614819,280,0.7,0,1,2,18,5,5,1,0.86875,0.8057553956834532
601.2,0,1,400,0.7003399922279998,280,0.7,1,1,1,18,5,5,1,1.5030000000000001,0.4657351962741184
452.28,0,1,400,0.5904980482499252,236,0.59,0,1,1,18,5,5,1,1.1307,0.5218006544618379
594.2,0,1,400,0.6821277288594786,272,0.68,0,1,1,18,5,5,1,1.4855,0.45775833052844156
515.45,0,0,500,0.7409804159118796,370,0.74,0,0,1,18,5,5,1,1.0309000000000001,0.7178193811232902
156.71,0,1,400,0.6686424237338264,267,0.6675,0,1,2,18,5,5,1,0.39177500000000004,1.7037840597281602
718.15,0,0,500,0.6394069044335247,319,0.638,0,0,1,96,5,5,1,1.4363,0.4441968947991367
223.34,0,1,400,0.6766716850648162,270,0.675,0,1,2,18,5,5,1,0.55835,1.2089191367421868
522.46,0,0,500,0.6788021423774927,339,0.678,0,0,1,18,5,5,1,1.04492,0.6488535007464686
522.54,0,0,500,0.7366673835382792,368,0.736,0,0,1,18,5,5,1,1.04508,0.7042523060435565
737.39,0,0,500,0.7285377789850669,364,0.728,0,0,1,96,5,5,1,1.47478,0.49363294864318746
395.13,0,0,500,0.679427663488536,339,0.678,0,0,2,18,5,5,1,0.79026,0.8579454862956496
683.55,0,0,500,0.6700937824058126,335,0.67,0,0,1,55,5,5,1,1.3671,0.4900885085216883
131.97,0,1,400,0.6231086333040972,249,0.6225,1,1,0,18,5,5,1,0.329925,1.8867924528301887
706.26,0,0,500,0.8512154811643426,425,0.85,0,0,1,96,5,5,1,1.41252,0.6017613909891542
778.02,0,0,500,0.6818412997703595,340,0.68,0,0,1,18,5,5,1,1.5560399999999999,0.4370067607516516
311.38,0,0,500,0.6594853083805198,329,0.658,0,0,2,18,5,5,1,0.62276,1.0565868071167064
519.07,0,1,400,0.6669008911101695,266,0.665,0,1,1,18,5,5,1,1.2976750000000001,0.5124549675380969
287.53,0,1,400,0.6212943603096518,248,0.62,0,1,2,23,5,5,1,0.7188249999999999,0.8625186937015269
286.86,0,1,400,0.6009573888707875,240,0.6,1,1,2,18,5,5,1,0.7171500000000001,0.8366450533361222
356.68,0,0,500,0.6179256545477846,308,0.616,0,0,2,18,5,5,1,0.71336,0.8635191207805315
680.99,0,0,500,0.7743936142435537,387,0.774,0,0,1,18,5,5,1,1.36198,0.5682902832640714
293.47,0,0,500,0.7402174054893371,370,0.74,0,0,2,18,5,5,1,0.58694,1.2607762292568234
611.58,0,1,400,0.690454810413635,276,0.69,0,1,1,18,5,5,1,1.52895,0.45129010104974
462.71,0,1,400,0.6359878971074091,254,0.635,1,1,1,18,5,5,1,1.1567749999999999,0.5489399407836442
181.82,0,0,500,0.5853363521064419,292,0.584,0,0,2,23,5,5,1,0.36363999999999996,1.6059839401605984
290.17,0,0,500,0.6021781811590996,301,0.602,0,0,2,18,5,5,1,0.5803400000000001,1.0373229486163282
253.34,0,0,500,0.6736203138940189,336,0.672,0,0,2,18,5,5,1,0.50668,1.3262808873450698
147.54,0,0,500,0.7242058014267982,362,0.724,0,0,0,18,5,5,1,0.29508,2.45357191270164
603.52,0,1,400,0.7177806674392829,287,0.7175,0,1,1,18,5,5,1,1.5088,0.47554347826086957
150.97,0,0,500,0.6343470984738423,317,0.634,1,0,2,18,5,5,1,0.30194,2.099754918195668
151.19,0,0,500,0.6499645702711677,324,0.648,0,0,2,18,5,5,1,0.30238,2.14299887558701
727.99,0,0,500,0.6874796133015141,343,0.686,0,0,1,18,5,5,1,1.45598,0.47116031813623815
217.85,0,1,400,0.6302257663177683,252,0.63,1,1,2,18,5,5,1,0.544625,1.1567592380078036
533.35,0,1,400,0.7441166531161704,297,0.7425,0,1,1,18,5,5,1,1.333375,0.5568575982000562
746.51,0,0,500,0.727395483358346,363,0.726,0,0,1,96,5,5,1,1.49302,0.4862627426290338
405.67,0,1,400,0.5764978926120249,230,0.575,0,1,1,18,5,5,1,1.014175,0.5669632952892745
694.34,0,0,500,0.7632939114826024,381,0.762,0,0,1,55,5,5,1,1.3886800000000001,0.5487225278681913
580.89,0,0,500,0.7281640131979702,364,0.728,0,0,1,96,5,5,1,1.16178,0.6266246621563463
387.83,0,1,400,0.5966933692687089,238,0.595,0,1,2,18,5,5,1,0.969575,0.6136709382977078
119.99,0,0,500,0.7549860894583258,377,0.754,0,0,0,18,5,5,1,0.23998,3.1419284940411703
249.46,0,0,500,0.6376487149627001,318,0.636,1,0,2,18,5,5,1,0.49892000000000003,1.2747534674897778
180.09,0,0,500,0.632082992398939,316,0.632,0,0,2,18,5,5,1,0.36018,1.7546782164473318
214.56,0,1,400,0.567622909718242,227,0.5675,0,1,2,18,5,5,1,0.5364,1.0579791200596569
